County,ProjectNam,ProjectDev,ProjectOwn,State,State_Coun,County__St,PopDensity,Household_,View_Score,Latitude,Longitude,Capacity,CurrentPha,TimelineDa,OnlyCancel,Artificial,OperatingD,PhaseHisto,field_15_1,field_16_1,field_17_1,field_18_1,field_19_1,field_20_1,field_21_1,field_22_1,field_23_1,field_24_1,field_25_1,field_26_1,field_27_1,field_28_1,field_29_1,field_30_1,field_31_1,field_32_1,lr_tif,H_L_W,Google_Sentiment,standard_dev,variance,Sign_Google,members_env,Canceled
Dewey,MammothPlainsWindFarm,Mammoth Plains Wind Project,Glass Hills Wind Project,Oklahoma,Oklahoma - Dewey County,"Dewey County, Oklahoma",4.8,51654,59,35.8427,-98.6504,198.9,Canceled,539,No,No,No,Canceled:8/30/2018,Proposed:5/20/2016,Operating:12/31/2014,Under Const:1/30/2014,Proposed:7/10/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,18,0
Dickens,ArranzWindCapitolI,Energos,Energos,Texas,Texas - Dickens County,"Dickens County, Texas",2.7,42118,74,33.5749,-100.8132,200,Canceled,2504,Yes,No,No,Canceled:12/28/2016,Postponed:11/25/2014,Proposed:2/19/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,5,1
Dickens,McAdooWindEnergy,McAdoo Wind Energy,McAdoo Wind Energy,Texas,Texas - Dickens County,"Dickens County, Texas",2.7,42118,28,33.7691,-100.9833,150,Canceled,2269,Yes,No,No,Canceled:12/17/2013,Postponed:3/9/2012,Proposed:7/31/2008,Under Const:12/1/2007,Site Prep:10/3/2007,Proposed:10/1/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0.03731343283582089,1.8944943681339055,3.589108910891086,Positive,5,1
Dickey,RoughRiderWindFarm,Rough Rider Wind I,Rough Rider Wind I,North Dakota,North Dakota - Dickey County,"Dickey County, North Dakota",4.7,55882,43,46.1196,-98.8956,175,Canceled,268,Yes,No,No,Canceled:8/30/2017,Postponed:6/29/2016,Permitted:8/12/2009,App Pending:3/10/2009,Proposed:6/27/2008,Canceled:12/31/2005,Proposed:4/7/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,27,1
Dickey,DakotaIWindMDU,Dakota I Power Partners,Dakota I Power Partners,North Dakota,North Dakota - Dickey County,"Dickey County, North Dakota",4.7,55882,77,46.0028,-98.5267,19.5,Canceled,923,Yes,No,No,Canceled:3/2/2005,Permitted:12/1/2002,Proposed:8/22/2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,27,1
Dickey,MerricourtWindProject,Power Partners Midwest,Power Partners Midwest,North Dakota,North Dakota - Dickey County,"Dickey County, North Dakota",4.7,55882,30,46.1254,-99.0528,150,Proposed,885,Yes,No,No,Proposed:11/17/2016,Canceled:3/4/2016,Permitted:11/7/2014,Canceled:9/18/2014,Postponed:4/15/2013,Permitted:6/8/2011,Canceled:4/4/2011,App Pending:12/3/2008,Proposed:10/31/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,27,1
Dickey,TatankaWindFarm,Tatanka Wind Power,Tatanka Wind Power,North Dakota,North Dakota - Dickey County,"Dickey County, North Dakota",4.7,55882,15,45.941,-98.9831,177.5,Operating,553,No,No,No,Operating:5/1/2008,Testing:1/1/2008,Under Const:7/2/2007,Proposed:10/26/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0.9224806201550387,1.8973499629665804,3.599936881969284,Positive,27,0
Dickey,FoxtailWindFarm,Xcel Energy,Xcel Energy,North Dakota,North Dakota - Dickey County,"Dickey County, North Dakota",4.7,55882,41,46.1221,-98.4677,150,Under Const,737,No,Yes,No,Under Const:8/11/2018,Permitted:3/1/2018,Proposed:10/25/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,1.5206611570247934,1.4453314674660127,2.0889830508474576,Positive,27,0
Dickinson,FlyingCloud,Flying Cloud Power Partners,Flying Cloud Power Partners,Iowa,Iowa - Dickinson County,"Dickinson County, Iowa",43.8,57914,49,43.3773,-95.3208,43.5,Operating,587,No,No,No,Operating:12/9/2003,Under Const:10/3/2003,Proposed:5/1/2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,0,NA,NA,NA,456,0
Dickinson,NorthwestIowaWind(NextEra),NextEra Energy Resources,NextEra Energy Resources,Iowa,Iowa - Dickinson County,"Dickinson County, Iowa",43.8,57914,22,43.2923,-95.3766,250.5,Canceled,1347,Yes,No,No,Canceled:6/25/2013,Postponed:1/23/2013,Proposed:10/17/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,456,1
Dickinson,LostLakesWindFarm,Lost Lakes Wind Farm,Lost Lakes Wind Farm,Iowa,Iowa - Dickinson County,"Dickinson County, Iowa",43.8,57914,62,43.3491,-95.275,100.65,Operating,215,No,No,No,Operating:12/28/2009,Under Const:6/27/2009,Proposed:5/27/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,2.6666666666666665,1.407885953173359,1.9821428571428572,Positive,456,0
Dixon,NortheastJoslinWindFarm,Northeast Renewables,Northeast Renewables,Nebraska,Nebraska - Dixon County,"Dixon County, Nebraska",12.6,52813,67,42.432,-96.941,2.3,Proposed,777,No,Yes,No,Proposed:9/15/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,0,NA,NA,NA,25,0
Dixon,NortheastSchroederWindFarm,Northeast Renewables,Northeast Renewables,Nebraska,Nebraska - Dixon County,"Dixon County, Nebraska",12.6,52813,48,42.534,-96.881,2.3,Proposed,777,No,Yes,No,Proposed:9/15/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,25,0
Dixon,NortheastRoeberWindFarm,Northeast Renewables,Northeast Renewables,Nebraska,Nebraska - Dixon County,"Dixon County, Nebraska",12.6,52813,68,42.329,-96.951,2.3,Proposed,777,No,Yes,No,Proposed:9/15/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,25,0
Dixon,RattlesnakeCreekWind,Enel Green Power Rattlesnake Creek Wind Project,Enel Green Power Rattlesnake Creek Wind Project,Nebraska,Nebraska - Dixon County,"Dixon County, Nebraska",12.6,52813,65,42.37,-96.8371,320,Under Const,1309,Yes,No,No,Under Const:11/14/2017,Proposed:10/23/2017,Canceled:4/9/2014,Postponed:12/2/2013,Proposed:9/8/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,1.3803418803418803,1.6007864004492298,2.5625170998632023,Positive,25,1
Dodge,HighCountryWindFarm,High Country Energy,Wisconsin Public Service,Minnesota,Minnesota - Dodge County,"Dodge County, Minnesota",45.7,68718,56,43.9139,-92.8069,150,Canceled,2219,Yes,No,No,Canceled:10/3/2013,Proposed:3/14/2008,Proposed:9/6/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0.22598870056497175,1.9016185167590276,3.6161529832808044,Positive,837,1
Dodge,NatureEnergiesWindFarm,Nature Energies,Nature Energies,Minnesota,Minnesota - Dodge County,"Dodge County, Minnesota",45.7,68718,46,43.8905,-92.8482,150,Canceled,1876,Yes,No,No,Canceled:3/27/2013,Postponed:11/28/2012,Proposed:8/9/2008,Proposed:2/6/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,837,1
Dodge,TripleCreekWindFarm,Nature Energies,Nature Energies,Minnesota,Minnesota - Dodge County,"Dodge County, Minnesota",45.7,68718,67,44.0123,-92.7577,25.5,Canceled,1346,Yes,No,No,Canceled:10/26/2012,Proposed:2/18/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,837,1
Dodge,GMcNeilusWindfarm,Garwin McNeilus Wind Energy Co,Garwin McNeilus Wind Energy Co,Minnesota,Minnesota - Dodge County,"Dodge County, Minnesota",45.7,68718,72,43.9753,-92.8511,9,Operating,1,No,No,No,Operating:5/1/2004,Operating:8/1/2003,Operating:5/1/2003,Operating:2/1/2003,Operating:9/1/2002,Proposed:8/31/2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,0,NA,NA,NA,837,0
Donley,LeilaLakesWind,Leila Lakes Wind Energy Facility,Leila Lakes Wind Energy Facility,Texas,Texas - Donley County,"Donley County, Texas",4,40560,88,34.8517,-100.6609,10,Canceled,1644,Yes,No,No,Canceled:12/31/2013,Postponed:10/22/2013,Proposed:2/27/2012,Postponed:7/14/2010,Postponed:3/2/2010,Proposed:7/1/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,4,1
Donley,HedleyPointeWindFarm,Hedley Pointe Wind Energy Facility,Hedley Pointe Wind Energy Facility,Texas,Texas - Donley County,"Donley County, Texas",4,40560,80,34.9295,-100.6761,10,Canceled,1649,Yes,No,No,Canceled:8/9/2013,Postponed:5/29/2012,Proposed:2/2/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,4,1
Douglas,BroadlandsWindFarm,Broadlands Wind Farm,Broadlands Wind Farm,Illinois,Illinois - Douglas County,"Douglas County, Illinois",48,52984,91,39.8128,-88.027,300,Site Prep,511,No,Yes,No,Site Prep:7/13/2018,Permitted:6/27/2017,Proposed:6/8/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,1.3333333333333333,1.4142135623730951,2,Positive,9146,0
Ector,NotreesWindFarm,Notrees Windpower,Notrees Windpower,Texas,Texas - Ector County,"Ector County, Texas",152.8,58335,31,32.0046,-102.8347,90.75,Operating,582,No,No,No,Operating:12/1/2012,Under Const:11/29/2011,Proposed:4/14/2011,Operating:4/1/2009,Operating:12/31/2008,Under Const:10/1/2008,Under Const:6/1/2008,Proposed:5/29/2007,Canceled:2/4/2003,Postponed:3/20/2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,1.1428571428571428,1.2583057392117916,1.5833333333333333,Positive,161,0
Ector,2WWhatleyRanch,2W Wind,2W Wind,Texas,Texas - Ector County,"Ector County, Texas",152.8,58335,83,32.0421,-102.38,45,Canceled,648,Yes,No,No,Canceled:10/9/2012,Postponed:12/6/2011,Proposed:12/31/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,161,1
Ector,PistolHillEnergyCenter,Pistol Hill Wind Energy,Pistol Hill Wind Energy,Texas,Texas - Ector County,"Ector County, Texas",152.8,58335,35,31.9178,-102.7564,300,Canceled,3043,Yes,No,No,Canceled:12/31/2015,Postponed:12/6/2011,Permitted:12/19/2007,Proposed:9/1/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,161,1
El Paso,GoldenWest(CO),Golden West Power Partners,Golden West Power Partners,Colorado,Colorado - El Paso County,"El Paso County, Colorado",292.6,60219,8,38.9978,-104.2392,249.9,Operating,1795,No,No,No,Operating:10/1/2015,Site Prep:5/11/2015,Permitted:12/20/2013,App Pending:11/13/2013,Proposed:11/1/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,5795,0
El Paso,BigSandyCreekWind,Fremantle Energy,Fremantle Energy,Colorado,Colorado - El Paso County,"El Paso County, Colorado",292.6,60219,15,39.0644,-104.099,81,Canceled,942,Yes,No,No,Canceled:7/2/2013,Postponed:6/25/2012,Proposed:12/3/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,5795,1
Elbert,CedarPointWind,Cedar Point Wind,Cedar Point Wind,Colorado,Colorado - Elbert County,"Elbert County, Colorado",12.5,87288,40,39.4057,-103.7197,243,Operating,1130,No,No,No,Operating:5/1/2011,Under Const:7/7/2010,Proposed:3/27/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,-0.32954545454545453,2.0067379913956436,4.026997366110622,Negative,178,0
Elk,CaneyRiverWindFarm,Caney River Wind Project,Caney River Wind Project,Kansas,Kansas - Elk County,"Elk County, Kansas",4.5,37393,15,37.4241,-96.4278,199.8,Operating,2490,No,No,No,Operating:11/1/2011,Under Const:5/17/2011,Permitted:4/1/2009,Proposed:1/6/2008,Canceled:10/5/2006,Postponed:5/11/2005,Proposed:1/6/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,1.367741935483871,1.4233939792510253,2.026050420168068,Positive,144,0
Ellis,ChetolahCrossingWindProject,Iberdrola SA,Iberdrola SA,Kansas,Kansas - Ellis County,"Ellis County, Kansas",31.6,50140,18,38.7049,-99.5881,200,Canceled,1698,Yes,No,No,Canceled:12/27/2012,Postponed:10/29/2010,Proposed:5/4/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,494,1
Ellis,BuckeyeWindEnergyCenterProject,Buckeye Wind Energy,Buckeye Wind Energy,Kansas,Kansas - Ellis County,"Ellis County, Kansas",31.6,50140,91,38.9924,-99.4607,200,Operating,899,No,No,No,Operating:10/9/2015,Testing:8/1/2015,Under Const:1/30/2014,Permitted:6/24/2013,Proposed:4/23/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,1.5714285714285714,1.3397282541141673,1.7948717948717947,Positive,494,0
Ellis,SalineWindProject,Iberdrola SA,Iberdrola SA,Kansas,Kansas - Ellis County,"Ellis County, Kansas",31.6,50140,44,39.0484,-99.5556,265.5,Canceled,1698,Yes,No,No,Canceled:12/27/2012,Postponed:11/20/2011,Proposed:5/4/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,494,1
Ellis,GreatWesternWindProject,Great Western Wind Energy,Great Western Wind Energy,Oklahoma,Oklahoma - Ellis County,"Ellis County, Oklahoma",3.4,52222,58,36.542,-99.6169,225,Operating,384,No,No,No,Operating:12/21/2016,Proposed:12/3/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,1.3333333333333333,0.5477225575051661,0.3,Positive,494,0
Ellis,HaysWind,Hays Wind,Hays Wind,Kansas,Kansas - Ellis County,"Ellis County, Kansas",31.6,50140,98,38.8409,-99.3781,200,Canceled,3607,Yes,No,No,Canceled:6/24/2013,Permitted:7/25/2008,App Pending:4/16/2008,Postponed:9/7/2007,App Pending:2/12/2007,Postponed:10/10/2005,Proposed:8/9/2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,494,1
Ellis,25MileCreekWindFarm,Berrendo Wind Energy,Berrendo Wind Energy,Oklahoma,Oklahoma - Ellis County,"Ellis County, Oklahoma",3.4,52222,42,36.3219,-99.7568,200,Under Const,1265,No,Yes,No,Under Const:3/21/2017,Site Prep:1/17/2017,Proposed:5/16/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,494,0
Ellsworth,PostRockWindFarm,Pattern Energy Group,Pattern Energy Group,Kansas,Kansas - Ellsworth County,"Ellsworth County, Kansas",9.1,49134,96,38.8369,-98.3208,201,Operating,660,No,No,No,Operating:10/4/2012,Testing:9/28/2012,Under Const:8/22/2011,Proposed:12/14/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,0,NA,NA,NA,24,0
Emmet,RedRockWindProject,Red Rock Wind Energy,Red Rock Wind Energy,Iowa,Iowa - Emmet County,"Emmet County, Iowa",26,45536,47,43.4011,-94.9143,300,Canceled,2083,Yes,No,No,Canceled:8/26/2014,Postponed:12/13/2013,Proposed:12/12/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,415,1
Emmet,NorthstarWindFarm,Emmet County Energy,Emmet County Energy,Iowa,Iowa - Emmet County,"Emmet County, Iowa",26,45536,42,43.3609,-94.8144,79.5,Canceled,2584,Yes,No,No,Canceled:11/18/2014,Proposed:10/22/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,415,1
Emmons,JustWINDEmmonsProject,Emmons County Wind Farm,Emmons County Wind Farm,North Dakota,North Dakota - Emmons County,"Emmons County, North Dakota",2.4,45472,37,46.1315,-100.1639,799.2,Canceled,1351,Yes,No,No,Canceled:6/30/2014,Postponed:6/26/2013,Proposed:2/2/2012,Proposed:10/18/2010,Permitted:1/16/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,16,1
Erath,SilverStar,Clipper Windpower,BP Alternative Energy,Texas,Texas - Erath County,"Erath County, Texas",35,42492,18,32.3386,-98.476,60,Operating,1624,No,No,No,Operating:9/24/2008,Testing:5/1/2008,Under Const:9/12/2007,Proposed:4/14/2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,1.5727272727272728,1.3093864034818707,1.7144927536231884,Positive,104,0
Erath,BuckthornWind,Infinity Wind Power,Buckthorn Wind Project,Texas,Texas - Erath County,"Erath County, Texas",35,42492,69,32.2439,-98.2337,100.05,Operating,1418,No,No,No,Operating:12/18/2017,Testing:8/1/2017,Under Const:4/27/2017,Proposed:1/30/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,104,0
Erie,FirelandsWind,Apex Clean Energy,Apex Clean Energy,Ohio,Ohio - Erie County,"Erie County, Ohio",306.4,48276,277,41.2808,-82.7568,99,Canceled,819,Yes,No,No,Canceled:1/18/2017,Postponed:1/28/2016,Proposed:10/22/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,8954,1
Fallon,DiamondWillowWind,MDU Resources Group,MDU Resources Group,Montana,Montana - Fallon County,"Fallon County, Montana",1.8,50114,25,46.2749,-104.1827,19.5,Operating,202,No,No,No,Operating:6/28/2010,App Pending:12/17/2008,Operating:11/30/2007,Under Const:6/30/2007,Proposed:5/12/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,5,0
Faribault,CPWindfarmProject,CP Windfarm,CP Windfarm,Minnesota,Minnesota - Faribault County,"Faribault County, Minnesota",20.4,49101,70,43.762,-94.1438,4.2,Operating,308,No,No,No,Operating:10/9/2007,Under Const:5/31/2007,Proposed:12/5/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,94,0
Faribault,BlueBreezesWindProjectII,Blue Breezes II,Blue Breezes II,Minnesota,Minnesota - Faribault County,"Faribault County, Minnesota",20.4,49101,71,43.6558,-94.1564,1.3,Operating,320,No,No,No,Operating:5/1/2006,Proposed:6/15/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,94,0
Faribault,BigBlueWindFarm,Big Blue Windfarm,Big Blue Windfarm,Minnesota,Minnesota - Faribault County,"Faribault County, Minnesota",20.4,49101,55,43.6151,-94.2229,36,Operating,3424,No,No,No,Operating:12/15/2012,Under Const:11/6/2011,Permitted:8/17/2011,App Pending:12/3/2010,Proposed:5/16/2006,Postponed:1/5/2005,Proposed:8/1/2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0.2777777777777778,1.7679394096228411,3.1256097560975604,Positive,94,0
Fayette,GalileoWind1,Galileo Wind 1,Mason Wind,Iowa,Iowa - Fayette County,"Fayette County, Iowa",28.6,47711,107,42.644,-92.016,2.13,Canceled,1211,Yes,No,No,Canceled:7/24/2018,Postponed:11/27/2017,Proposed:3/31/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,3706,1
Fayette,EcoVistaWindfarm(IA),EcoEnergy,Acciona Energia,Iowa,Iowa - Fayette County,"Fayette County, Iowa",28.6,47711,80,42.8723,-91.8441,200,Canceled,2243,Yes,No,No,Canceled:12/27/2012,Postponed:12/29/2010,Proposed:11/6/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,3706,1
Fayette,WestForkWindEnergyCenter,West Fork Wind,West Fork Wind,Indiana,Indiana - Fayette County,"Fayette County, Indiana",112.9,40851,159,39.7779,-85.289,82,App Pending,822,No,Yes,No,App Pending:4/1/2017,Proposed:8/1/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0.33695652173913043,1.6555698168095399,2.7409114183307737,Positive,3706,0
Fayette,DanteWind6,Dante Wind 6,Mason Wind,Iowa,Iowa - Fayette County,"Fayette County, Iowa",28.6,47711,107,42.65,-92.015,2.13,Canceled,1211,Yes,No,No,Canceled:7/24/2018,Postponed:11/27/2017,Proposed:3/31/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,-0.8888888888888888,1.7423971167384031,3.0359477124183005,Negative,3706,1
Fayette,WhitewaterWind,NextEra Energy Resources,NextEra Energy Resources,Indiana,Indiana - Fayette County,"Fayette County, Indiana",112.9,40851,159,39.7835,-85.288,154,Canceled,1076,Yes,No,No,Canceled:10/10/2017,Proposed:10/30/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,3706,1
Fayette,VenusWind4,Venus Wind 4,Mason Wind,Iowa,Iowa - Fayette County,"Fayette County, Iowa",28.6,47711,107,42.65,-92.021,2.13,Canceled,1211,Yes,No,No,Canceled:7/24/2018,Postponed:11/27/2017,Proposed:3/31/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,-0.8888888888888888,1.7423971167384031,3.0359477124183005,Negative,3706,1
Fillmore,PerennialFillmoreWindFarm,Perennial Wind,Perennial Wind,Nebraska,Nebraska - Fillmore County,"Fillmore County, Nebraska",10.2,52070,91,40.5217,-97.5965,6.9,Operating,654,No,No,No,Operating:7/1/2018,Testing:4/1/2018,Under Const:2/1/2018,Proposed:9/15/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,230,0
Fillmore,RootRiverEnergyWindFarm,Root River Energy,Root River Energy,Minnesota,Minnesota - Fillmore County,"Fillmore County, Minnesota",24.2,54358,38,43.6743,-92.09,300,Canceled,1834,Yes,No,No,Canceled:4/25/2013,Proposed:4/17/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,230,1
Floyd,FloydCountyWindFarm,MidAmerican Energy Co,MidAmerican Energy Co,Iowa,Iowa - Floyd County,"Floyd County, Iowa",32.6,46406,143,43.0273,-92.7174,75,Operating,223,No,No,No,Operating:4/30/2008,Testing:3/1/2008,Under Const:12/10/2007,Proposed:9/20/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,0,NA,NA,NA,1159,0
Floyd,WakeWindFarm,Southern Power Co,Southern Power Co,Texas,Texas - Floyd County,"Floyd County, Texas",6.5,43070,28,33.9007,-101.1065,299.8,Operating,1193,No,No,No,Operating:10/28/2016,Testing:9/1/2016,Testing:7/12/2016,Under Const:1/30/2014,Proposed:7/23/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,1159,0
Floyd,CottonPlainsWind,Apex Clean Energy,Cotton Plains Wind I,Texas,Texas - Floyd County,"Floyd County, Texas",6.5,43070,40,33.9692,-101.1194,50.4,Operating,2520,No,No,No,Operating:4/20/2017,Operating:2/2/2017,Under Const:7/31/2016,Permitted:4/7/2016,App Pending:3/22/2016,App Pending:2/12/2016,Canceled:8/13/2012,Proposed:3/11/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,1.1379310344827587,1.490561704039248,2.221774193548387,Positive,1159,0
Floyd,SouthPlainsWindEnergy,South Plains Wind Energy,South Plains Wind Energy,Texas,Texas - Floyd County,"Floyd County, Texas",6.5,43070,67,34.07,-101.3455,200,Operating,249,No,No,No,Operating:6/30/2016,Operating:12/1/2015,Testing:11/1/2015,Under Const:8/5/2015,Proposed:3/27/2015,Under Const:7/11/2014,Site Prep:2/11/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,2,0.7071067811865476,0.5,Positive,1159,0
Floyd,WhirlwindEnergyCenter,Whirlwind Energy,Whirlwind Energy,Texas,Texas - Floyd County,"Floyd County, Texas",6.5,43070,22,34.0862,-101.0859,59.8,Operating,571,No,No,No,Operating:12/31/2007,Under Const:2/1/2007,Proposed:6/8/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,1.8431372549019607,0.9938837346736188,0.9878048780487804,Positive,1159,0
Foard,FoardCityWind,Foard City Wind,Foard City Wind,Texas,Texas - Foard County,"Foard County, Texas",1.9,48068,40,33.8842,-99.7991,352.8,App Pending,778,No,Yes,No,App Pending:7/31/2017,Proposed:9/14/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0.7578947368421053,1.620434031860879,2.6258064516129043,Positive,3,0
Ford,PaxtonStewardshipEnergy,Stewardship Energy,Stewardship Energy,Illinois,Illinois - Ford County,"Ford County, Illinois",29,49257,87,40.4607,-88.0577,160,Canceled,2469,Yes,No,No,Canceled:10/13/2015,Proposed:1/8/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,0,NA,NA,NA,139,1
Ford,FordRidgeWindProject,Ford County Wind Farm,Ford County Wind Farm,Illinois,Illinois - Ford County,"Ford County, Illinois",29,49257,60,40.5642,-88.3581,124,Proposed,2861,Yes,No,No,Proposed:2/15/2018,Canceled:11/22/2016,Permitted:11/2/2009,Proposed:1/22/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0.3603238866396761,1.8497224060479125,3.4214729794356784,Positive,139,1
